obs.no,agent_x,agent_y,gem_x,gem_y,rewards,action
47858,250,100,-150,250,9708.452405257734,3
47859,200,100,-100,250,-269.2582403567252,0
47860,200,150,-100,200,-223.60679774997897,2
47861,150,150,-50,200,-206.15528128088303,0
47862,150,200,-50,150,-158.11388300841898,2
47863,150,250,-50,100,-111.80339887498948,2
47864,150,300,-50,50,-70.71067811865476,2
47865,150,350,-50,0,-50.0,2
47866,450,400,-350,-50,9646.446609406727,0
47867,400,400,-300,-50,-304.138126514911,0
47868,350,400,-250,-50,-254.95097567963924,0
47869,300,400,-200,-50,-206.15528128088303,0
47870,250,400,-150,-50,-158.11388300841898,0
47871,200,400,-100,-50,-111.80339887498948,0
47872,150,400,-50,-50,-70.71067811865476,0
47873,100,400,0,-50,-50.0,0
47874,450,150,-350,200,9596.887112585073,3
47875,450,200,-350,150,-380.7886552931954,2
47876,400,200,-300,150,-335.4101966249685,0
47877,350,200,-250,150,-291.547594742265,0
47878,300,200,-200,150,-250.0,0
47879,250,200,-150,150,-212.13203435596427,0
47880,200,200,-100,150,-180.27756377319946,0
47881,150,200,-50,150,-158.11388300841898,0
47882,150,250,-50,100,-111.80339887498948,2
47883,150,300,-50,50,-70.71067811865476,2
47884,150,350,-50,0,-50.0,2
47885,300,350,-200,0,9800.0,0
47886,250,350,-150,0,-150.0,0
47887,200,350,-100,0,-100.0,0
47888,150,350,-50,0,-50.0,0
47889,150,200,-50,150,9841.886116991582,0
47890,150,250,-50,100,-111.80339887498948,2
47891,150,300,-50,50,-70.71067811865476,2
47892,150,350,-50,0,-50.0,2
47893,150,300,-50,50,-70.71067811865476,3
47894,150,350,-50,0,-50.0,2
47895,50,200,50,150,9841.886116991582,0
47896,100,200,0,150,-150.0,1
47897,100,250,0,100,-100.0,2
47898,100,300,0,50,-50.0,2
47899,250,50,-150,300,9664.58980337503,2
47900,250,100,-150,250,-291.547594742265,2
47901,250,150,-150,200,-250.0,2
47902,250,200,-150,150,-212.13203435596427,2
47903,250,250,-150,100,-180.27756377319946,2
47904,200,250,-100,100,-141.4213562373095,0
47905,200,300,-100,50,-111.80339887498948,2
47906,150,300,-50,50,-70.71067811865476,0
47907,150,350,-50,0,-50.0,2
47908,100,150,0,200,9800.0,0
47909,100,200,0,150,-150.0,2
47910,100,250,0,100,-100.0,2
47911,100,300,0,50,-50.0,2
47912,250,100,-150,250,9708.452405257734,2
47913,200,100,-100,250,-269.2582403567252,0
47914,150,100,-50,250,-254.95097567963924,0
47915,150,150,-50,200,-206.15528128088303,2
47916,150,200,-50,150,-158.11388300841898,2
47917,150,250,-50,100,-111.80339887498948,2
47918,150,300,-50,50,-70.71067811865476,2
47919,150,350,-50,0,-50.0,2
47920,50,150,50,200,9793.844718719118,0
47921,50,200,50,150,-158.11388300841898,2
47922,50,250,50,100,-111.80339887498948,2
47923,50,300,50,50,-70.71067811865476,2
47924,50,350,50,0,-50.0,2
47925,400,50,-300,300,9575.73593128807,1
47926,400,100,-300,250,-390.51248379533274,2
47927,350,100,-250,250,-353.5533905932738,0
47928,300,100,-200,250,-320.1562118716424,0
47929,300,150,-200,200,-282.842712474619,2
47930,250,150,-150,200,-250.0,0
47931,200,150,-100,200,-223.60679774997897,0
47932,200,200,-100,150,-180.27756377319946,2
47933,150,200,-50,150,-158.11388300841898,0
47934,150,250,-50,100,-111.80339887498948,2
47935,150,300,-50,50,-70.71067811865476,2
47936,150,350,-50,0,-50.0,2
47937,350,200,-250,150,9708.452405257734,0
47938,300,200,-200,150,-250.0,0
47939,300,250,-200,100,-223.60679774997897,2
47940,250,250,-150,100,-180.27756377319946,0
47941,200,250,-100,100,-141.4213562373095,0
47942,150,250,-50,100,-111.80339887498948,0
47943,150,300,-50,50,-70.71067811865476,2
47944,150,350,-50,0,-50.0,2
47945,300,50,-200,300,9639.444872453601,0
47946,250,50,-150,300,-335.4101966249685,0
47947,250,100,-150,250,-291.547594742265,2
47948,250,150,-150,200,-250.0,2
47949,200,150,-100,200,-223.60679774997897,0
47950,200,200,-100,150,-180.27756377319946,2
47951,150,200,-50,150,-158.11388300841898,0
47952,150,250,-50,100,-111.80339887498948,2
47953,150,300,-50,50,-70.71067811865476,2
47954,150,350,-50,0,-50.0,2
47955,300,300,-200,50,9793.844718719118,0
47956,250,300,-150,50,-158.11388300841898,0
47957,200,300,-100,50,-111.80339887498948,0
47958,200,350,-100,0,-100.0,2
47959,150,350,-50,0,-50.0,0
47960,300,250,-200,100,9776.393202250021,0
47961,250,250,-150,100,-180.27756377319946,0
47962,250,300,-150,50,-158.11388300841898,2
47963,200,300,-100,50,-111.80339887498948,0
47964,150,300,-50,50,-70.71067811865476,0
47965,150,350,-50,0,-50.0,2
47966,200,250,-100,100,9858.57864376269,0
47967,150,250,-50,100,-111.80339887498948,0
47968,150,300,-50,50,-70.71067811865476,2
47969,150,350,-50,0,-50.0,2
47970,150,400,-50,-50,9929.289321881346,0
47971,150,350,-50,0,-50.0,3
47972,200,300,-100,50,9888.19660112501,0
47973,150,300,-50,50,-70.71067811865476,0
47974,150,350,-50,0,-50.0,2
47975,300,450,-200,-100,9776.393202250021,0
47976,250,450,-150,-100,-180.27756377319946,0
47977,200,450,-100,-100,-141.4213562373095,0
47978,150,450,-50,-100,-111.80339887498948,0
47979,100,450,0,-100,-100.0,0
47980,100,400,0,-50,-50.0,3
47981,50,300,50,50,9929.289321881346,3
47982,100,300,0,50,-50.0,1
47983,300,200,-200,150,9750.0,2
47984,300,250,-200,100,-223.60679774997897,2
47985,250,250,-150,100,-180.27756377319946,0
47986,200,250,-100,100,-141.4213562373095,0
47987,150,250,-50,100,-111.80339887498948,0
47988,150,300,-50,50,-70.71067811865476,2
47989,150,350,-50,0,-50.0,2
47990,200,400,-100,-50,9888.19660112501,0
47991,150,400,-50,-50,-70.71067811865476,0
47992,100,400,0,-50,-50.0,0
47993,200,350,-100,0,9900.0,3
47994,150,350,-50,0,-50.0,0
47995,300,400,-200,-50,9793.844718719118,0
47996,250,400,-150,-50,-158.11388300841898,0
47997,200,400,-100,-50,-111.80339887498948,0
47998,150,400,-50,-50,-70.71067811865476,0
47999,100,400,0,-50,-50.0,0
48000,450,100,-350,250,9569.88373664787,3
48001,400,100,-300,250,-390.51248379533274,0
48002,400,150,-300,200,-360.5551275463989,2
48003,350,150,-250,200,-320.1562118716424,0
48004,300,150,-200,200,-282.842712474619,0
48005,250,150,-150,200,-250.0,0
48006,250,200,-150,150,-212.13203435596427,2
48007,250,250,-150,100,-180.27756377319946,2
48008,250,300,-150,50,-158.11388300841898,2
48009,200,300,-100,50,-111.80339887498948,0
48010,200,350,-100,0,-100.0,2
48011,150,350,-50,0,-50.0,0
48012,300,100,-200,250,9679.843788128357,0
48013,300,150,-200,200,-282.842712474619,2
48014,300,200,-200,150,-250.0,2
48015,250,200,-150,150,-212.13203435596427,0
48016,200,200,-100,150,-180.27756377319946,0
48017,150,200,-50,150,-158.11388300841898,0
48018,150,250,-50,100,-111.80339887498948,2
48019,150,300,-50,50,-70.71067811865476,2
48020,150,350,-50,0,-50.0,2
48021,50,200,50,150,9841.886116991582,0
48022,50,250,50,100,-111.80339887498948,2
48023,50,300,50,50,-70.71067811865476,2
48024,100,300,0,50,-50.0,1
48025,400,200,-300,150,9664.58980337503,2
48026,350,200,-250,150,-291.547594742265,0
48027,300,200,-200,150,-250.0,0
48028,300,250,-200,100,-223.60679774997897,2
48029,300,300,-200,50,-206.15528128088303,2
48030,250,300,-150,50,-158.11388300841898,0
48031,200,300,-100,50,-111.80339887498948,0
48032,150,300,-50,50,-70.71067811865476,0
48033,150,350,-50,0,-50.0,2
48034,100,200,0,150,9850.0,0
48035,100,250,0,100,-100.0,2
48036,100,300,0,50,-50.0,2
48037,450,200,-350,150,9619.211344706804,2
48038,450,250,-350,100,-364.0054944640259,2
48039,400,250,-300,100,-316.22776601683796,0
48040,350,250,-250,100,-269.2582403567252,0
48041,350,300,-250,50,-254.95097567963924,2
48042,300,300,-200,50,-206.15528128088303,0
48043,250,300,-150,50,-158.11388300841898,0
48044,200,300,-100,50,-111.80339887498948,0
48045,150,300,-50,50,-70.71067811865476,0
48046,150,350,-50,0,-50.0,2
48047,450,400,-350,-50,9646.446609406727,0
48048,400,400,-300,-50,-304.138126514911,0
48049,350,400,-250,-50,-254.95097567963924,0
48050,300,400,-200,-50,-206.15528128088303,0
48051,250,400,-150,-50,-158.11388300841898,0
48052,200,400,-100,-50,-111.80339887498948,0
48053,200,350,-100,0,-100.0,3
48054,150,350,-50,0,-50.0,0
48055,450,450,-350,-100,9635.994505535975,0
48056,400,450,-300,-100,-316.22776601683796,0
48057,350,450,-250,-100,-269.2582403567252,0
48058,300,450,-200,-100,-223.60679774997897,0
48059,250,450,-150,-100,-180.27756377319946,0
48060,200,450,-100,-100,-141.4213562373095,0
48061,200,400,-100,-50,-111.80339887498948,3
48062,150,400,-50,-50,-70.71067811865476,0
48063,100,400,0,-50,-50.0,0
48064,350,400,-250,-50,9745.04902432036,3
48065,300,400,-200,-50,-206.15528128088303,0
48066,250,400,-150,-50,-158.11388300841898,0
48067,200,400,-100,-50,-111.80339887498948,0
48068,150,400,-50,-50,-70.71067811865476,0
48069,100,400,0,-50,-50.0,0
48070,200,150,-100,200,9776.393202250021,3
48071,200,200,-100,150,-180.27756377319946,2
48072,150,200,-50,150,-158.11388300841898,0
48073,150,250,-50,100,-111.80339887498948,2
48074,150,300,-50,50,-70.71067811865476,2
48075,150,350,-50,0,-50.0,2
48076,350,300,-250,50,9745.04902432036,0
48077,300,300,-200,50,-206.15528128088303,0
48078,250,300,-150,50,-158.11388300841898,0
48079,200,300,-100,50,-111.80339887498948,0
48080,150,300,-50,50,-70.71067811865476,0
48081,150,350,-50,0,-50.0,2
48082,450,50,-350,300,9539.022777135355,0
48083,400,50,-300,300,-424.26406871192853,0
48084,400,100,-300,250,-390.51248379533274,2
48085,350,100,-250,250,-353.5533905932738,0
48086,350,150,-250,200,-320.1562118716424,2
48087,300,150,-200,200,-282.842712474619,0
48088,350,150,-250,200,-320.1562118716424,1
48089,350,200,-250,150,-291.547594742265,2
48090,350,250,-250,100,-269.2582403567252,2
48091,300,250,-200,100,-223.60679774997897,0
48092,250,250,-150,100,-180.27756377319946,0
48093,200,250,-100,100,-141.4213562373095,0
48094,150,250,-50,100,-111.80339887498948,0
48095,150,300,-50,50,-70.71067811865476,2
48096,150,350,-50,0,-50.0,2
48097,350,350,-250,0,9750.0,0
48098,300,350,-200,0,-200.0,0
48099,250,350,-150,0,-150.0,0
48100,200,350,-100,0,-100.0,0
48101,150,350,-50,0,-50.0,0
48102,100,400,0,-50,9950.0,0
48103,50,450,50,-100,9888.19660112501,3
48104,50,500,50,-150,-158.11388300841898,2
48105,50,450,50,-100,-111.80339887498948,3
48106,50,400,50,-50,-70.71067811865476,3
48107,100,400,0,-50,-50.0,1
48108,350,400,-250,-50,9745.04902432036,3
48109,300,400,-200,-50,-206.15528128088303,0
48110,250,400,-150,-50,-158.11388300841898,0
48111,200,400,-100,-50,-111.80339887498948,0
48112,150,400,-50,-50,-70.71067811865476,0
48113,100,400,0,-50,-50.0,0
48114,200,200,-100,150,9819.7224362268,3
48115,150,200,-50,150,-158.11388300841898,0
48116,150,250,-50,100,-111.80339887498948,2
48117,150,300,-50,50,-70.71067811865476,2
48118,150,350,-50,0,-50.0,2
48119,350,450,-250,-100,9730.741759643275,0
48120,300,450,-200,-100,-223.60679774997897,0
48121,250,450,-150,-100,-180.27756377319946,0
48122,200,450,-100,-100,-141.4213562373095,0
48123,200,400,-100,-50,-111.80339887498948,3
48124,150,400,-50,-50,-70.71067811865476,0
48125,100,400,0,-50,-50.0,0
48126,350,350,-250,0,9750.0,3
48127,300,350,-200,0,-200.0,0
48128,250,350,-150,0,-150.0,0
48129,200,350,-100,0,-100.0,0
48130,150,350,-50,0,-50.0,0
48131,300,250,-200,100,9776.393202250021,0
48132,250,250,-150,100,-180.27756377319946,0
48133,200,250,-100,100,-141.4213562373095,0
48134,150,250,-50,100,-111.80339887498948,0
48135,150,300,-50,50,-70.71067811865476,2
48136,150,350,-50,0,-50.0,2
48137,100,200,0,150,9850.0,0
48138,100,250,0,100,-100.0,2
48139,100,300,0,50,-50.0,2
48140,250,250,-150,100,9819.7224362268,2
48141,250,300,-150,50,-158.11388300841898,2
48142,200,300,-100,50,-111.80339887498948,0
48143,150,300,-50,50,-70.71067811865476,0
48144,150,350,-50,0,-50.0,2
48145,200,400,-100,-50,9888.19660112501,0
48146,150,400,-50,-50,-70.71067811865476,0
48147,100,400,0,-50,-50.0,0
48148,400,350,-300,0,9700.0,3
48149,350,350,-250,0,-250.0,0
48150,300,350,-200,0,-200.0,0
48151,250,350,-150,0,-150.0,0
48152,200,350,-100,0,-100.0,0
48153,150,350,-50,0,-50.0,0
48154,200,100,-100,250,9730.741759643275,0
48155,200,150,-100,200,-223.60679774997897,2
48156,200,200,-100,150,-180.27756377319946,2
48157,150,200,-50,150,-158.11388300841898,0
48158,150,250,-50,100,-111.80339887498948,2
48159,150,300,-50,50,-70.71067811865476,2
48160,150,350,-50,0,-50.0,2
48161,150,350,-50,0,9950.0,0
48162,200,450,-100,-100,9858.57864376269,0
48163,150,450,-50,-100,-111.80339887498948,0
48164,150,400,-50,-50,-70.71067811865476,3
48165,100,400,0,-50,-50.0,0
48166,50,400,50,-50,-70.71067811865476,0
48167,50,350,50,0,-50.0,3
48168,50,300,50,50,-70.71067811865476,3
48169,100,300,0,50,-50.0,1
48170,300,450,-200,-100,9776.393202250021,2
48171,250,450,-150,-100,-180.27756377319946,0
48172,200,450,-100,-100,-141.4213562373095,0
48173,150,450,-50,-100,-111.80339887498948,0
48174,150,400,-50,-50,-70.71067811865476,3
48175,150,350,-50,0,-50.0,3
48176,350,150,-250,200,9679.843788128357,0
48177,350,200,-250,150,-291.547594742265,2
48178,300,200,-200,150,-250.0,0
48179,250,200,-150,150,-212.13203435596427,0
48180,250,250,-150,100,-180.27756377319946,2
48181,200,250,-100,100,-141.4213562373095,0
48182,200,300,-100,50,-111.80339887498948,2
48183,150,300,-50,50,-70.71067811865476,0
48184,150,350,-50,0,-50.0,2
48185,50,300,50,50,9929.289321881346,0
48186,100,300,0,50,-50.0,1
48187,150,300,-50,50,-70.71067811865476,1
48188,150,350,-50,0,-50.0,2
48189,300,50,-200,300,9639.444872453601,0
48190,300,100,-200,250,-320.1562118716424,2
48191,250,100,-150,250,-291.547594742265,0
48192,250,150,-150,200,-250.0,2
48193,250,200,-150,150,-212.13203435596427,2
48194,250,250,-150,100,-180.27756377319946,2
48195,200,250,-100,100,-141.4213562373095,0
48196,150,250,-50,100,-111.80339887498948,0
48197,150,300,-50,50,-70.71067811865476,2
48198,150,350,-50,0,-50.0,2
48199,100,450,0,-100,9900.0,0
48200,100,400,0,-50,-50.0,3
48201,50,450,50,-100,9888.19660112501,3
48202,50,400,50,-50,-70.71067811865476,3
48203,50,350,50,0,-50.0,3
48204,50,300,50,50,-70.71067811865476,3
48205,100,300,0,50,-50.0,1
48206,250,200,-150,150,9787.867965644036,2
48207,200,200,-100,150,-180.27756377319946,0
48208,200,250,-100,100,-141.4213562373095,2
48209,150,250,-50,100,-111.80339887498948,0
48210,150,300,-50,50,-70.71067811865476,2
48211,150,350,-50,0,-50.0,2
48212,200,400,-100,-50,9888.19660112501,0
48213,150,400,-50,-50,-70.71067811865476,0
48214,100,400,0,-50,-50.0,0
48215,150,400,-50,-50,9929.289321881346,3
48216,100,400,0,-50,-50.0,0
48217,450,450,-350,-100,9635.994505535975,3
48218,400,450,-300,-100,-316.22776601683796,0
48219,350,450,-250,-100,-269.2582403567252,0
48220,300,450,-200,-100,-223.60679774997897,0
48221,250,450,-150,-100,-180.27756377319946,0
48222,200,450,-100,-100,-141.4213562373095,0
48223,150,450,-50,-100,-111.80339887498948,0
48224,100,450,0,-100,-100.0,0
48225,100,400,0,-50,-50.0,3
48226,150,400,-50,-50,9929.289321881346,3
48227,150,350,-50,0,-50.0,3
48228,100,450,0,-100,9900.0,0
48229,100,400,0,-50,-50.0,3
48230,200,50,-100,300,9683.772233983162,3
48231,200,100,-100,250,-269.2582403567252,2
48232,200,150,-100,200,-223.60679774997897,2
48233,200,200,-100,150,-180.27756377319946,2
48234,200,250,-100,100,-141.4213562373095,2
48235,150,250,-50,100,-111.80339887498948,0
48236,150,300,-50,50,-70.71067811865476,2
48237,150,350,-50,0,-50.0,2
48238,450,300,-350,50,9646.446609406727,0
48239,400,300,-300,50,-304.138126514911,0
48240,350,300,-250,50,-254.95097567963924,0
48241,300,300,-200,50,-206.15528128088303,0
48242,250,300,-150,50,-158.11388300841898,0
48243,200,300,-100,50,-111.80339887498948,0
48244,250,300,-150,50,-158.11388300841898,1
48245,200,300,-100,50,-111.80339887498948,0
48246,150,300,-50,50,-70.71067811865476,0
48247,100,300,0,50,-50.0,0
48248,400,100,-300,250,9609.487516204666,2
48249,350,100,-250,250,-353.5533905932738,0
48250,350,150,-250,200,-320.1562118716424,2
48251,300,150,-200,200,-282.842712474619,0
48252,300,200,-200,150,-250.0,2
48253,300,250,-200,100,-223.60679774997897,2
48254,250,250,-150,100,-180.27756377319946,0
48255,200,250,-100,100,-141.4213562373095,0
48256,150,250,-50,100,-111.80339887498948,0
48257,150,300,-50,50,-70.71067811865476,2
48258,150,350,-50,0,-50.0,2
48259,100,300,0,50,9950.0,0
48260,400,150,-300,200,9639.444872453601,2
48261,350,150,-250,200,-320.1562118716424,0
48262,350,200,-250,150,-291.547594742265,2
48263,300,200,-200,150,-250.0,0
48264,300,250,-200,100,-223.60679774997897,2
48265,300,300,-200,50,-206.15528128088303,2
48266,250,300,-150,50,-158.11388300841898,0
48267,200,300,-100,50,-111.80339887498948,0
48268,150,300,-50,50,-70.71067811865476,0
48269,100,300,0,50,-50.0,0
48270,200,350,-100,0,9900.0,2
48271,150,350,-50,0,-50.0,0
48272,250,150,-150,200,9750.0,0
48273,200,150,-100,200,-223.60679774997897,0
48274,200,200,-100,150,-180.27756377319946,2
48275,150,200,-50,150,-158.11388300841898,0
48276,150,250,-50,100,-111.80339887498948,2
48277,150,300,-50,50,-70.71067811865476,2
48278,150,350,-50,0,-50.0,2
48279,100,50,0,300,9700.0,0
48280,100,100,0,250,-250.0,2
48281,100,150,0,200,-200.0,2
48282,100,200,0,150,-150.0,2
48283,100,250,0,100,-100.0,2
48284,100,300,0,50,-50.0,2
48285,450,150,-350,200,9596.887112585073,2
48286,400,150,-300,200,-360.5551275463989,0
48287,350,150,-250,200,-320.1562118716424,0
48288,300,150,-200,200,-282.842712474619,0
48289,250,150,-150,200,-250.0,0
48290,200,150,-100,200,-223.60679774997897,0
48291,200,200,-100,150,-180.27756377319946,2
48292,200,250,-100,100,-141.4213562373095,2
48293,150,250,-50,100,-111.80339887498948,0
48294,150,300,-50,50,-70.71067811865476,2
48295,150,350,-50,0,-50.0,2
48296,150,400,-50,-50,-70.71067811865476,2
48297,100,400,0,-50,-50.0,0
48298,100,150,0,200,9800.0,3
48299,100,200,0,150,-150.0,2
48300,100,250,0,100,-100.0,2
48301,100,300,0,50,-50.0,2
48302,250,300,-150,50,9841.886116991582,2
48303,200,300,-100,50,-111.80339887498948,0
48304,150,300,-50,50,-70.71067811865476,0
48305,150,350,-50,0,-50.0,2
48306,50,200,50,150,9841.886116991582,0
48307,50,250,50,100,-111.80339887498948,2
48308,50,300,50,50,-70.71067811865476,2
48309,50,350,50,0,-50.0,2
48310,50,450,50,-100,9888.19660112501,1
48311,50,400,50,-50,-70.71067811865476,3
48312,50,350,50,0,-50.0,3
48313,50,400,50,-50,-70.71067811865476,2
48314,100,400,0,-50,-50.0,1
48315,300,450,-200,-100,9776.393202250021,3
48316,250,450,-150,-100,-180.27756377319946,0
48317,200,450,-100,-100,-141.4213562373095,0
48318,150,450,-50,-100,-111.80339887498948,0
48319,100,450,0,-100,-100.0,0
48320,100,400,0,-50,-50.0,3
48321,450,200,-350,150,9619.211344706804,3
48322,400,200,-300,150,-335.4101966249685,0
48323,350,200,-250,150,-291.547594742265,0
48324,350,250,-250,100,-269.2582403567252,2
48325,300,250,-200,100,-223.60679774997897,0
48326,250,250,-150,100,-180.27756377319946,0
48327,200,250,-100,100,-141.4213562373095,0
48328,150,250,-50,100,-111.80339887498948,0
48329,150,300,-50,50,-70.71067811865476,2
48330,150,350,-50,0,-50.0,2
48331,350,200,-250,150,9708.452405257734,0
48332,300,200,-200,150,-250.0,0
48333,250,200,-150,150,-212.13203435596427,0
48334,200,200,-100,150,-180.27756377319946,0
48335,150,200,-50,150,-158.11388300841898,0
48336,150,250,-50,100,-111.80339887498948,2
